env,room,query_id,model,edt_s,c50_db,t60_pct
acousticrooms_unseen,ListeningRoom_idx_2,S7_R74,cylvit,0.050068,1.33871,7.14641
acousticrooms_unseen,ListeningRoom_idx_2,S7_R75,cylvit,0.097415,2.14767,6.22198
acousticrooms_unseen,ListeningRoom_idx_2,S7_R76,cylvit,0.163265,2.33455,3.30552
acousticrooms_unseen,ListeningRoom_idx_2,S7_R77,cylvit,0.160272,2.44111,4.42137
acousticrooms_unseen,ListeningRoom_idx_2,S7_R78,cylvit,0.0326531,0.49713,2.90932
acousticrooms_unseen,ListeningRoom_idx_2,S7_R79,cylvit,0.00326531,0.0147307,2.31089
acousticrooms_unseen,ListeningRoom_idx_2,S7_R80,cylvit,0.0419048,1.34604,5.28021
acousticrooms_unseen,ListeningRoom_idx_2,S7_R81,cylvit,0.0304762,1.52348,11.3502
acousticrooms_unseen,ListeningRoom_idx_2,S7_R82,cylvit,0.00136054,0.0714302,32.9521
acousticrooms_unseen,ListeningRoom_idx_2,S7_R83,cylvit,0.0160544,0.574032,6.88991
acousticrooms_unseen,ListeningRoom_idx_2,S7_R84,cylvit,0.0144218,0.680835,9.39267
acousticrooms_unseen,ListeningRoom_idx_2,S7_R85,cylvit,0.0394558,2.25522,21.5796
acousticrooms_unseen,ListeningRoom_idx_2,S7_R86,cylvit,0.0244898,1.49393,15.9459
acousticrooms_unseen,ListeningRoom_idx_2,S7_R87,cylvit,0.0321088,1.92739,14.3971
acousticrooms_unseen,ListeningRoom_idx_2,S7_R88,cylvit,0.027483,1.61489,4.87239
acousticrooms_unseen,ListeningRoom_idx_2,S7_R89,cylvit,0.14068,2.1731,8.06754
acousticrooms_unseen,ListeningRoom_idx_2,S7_R90,cylvit,0.149116,2.34629,6.2118
acousticrooms_unseen,ListeningRoom_idx_2,S7_R91,cylvit,0.0242177,0.54346,14.7266
acousticrooms_unseen,ListeningRoom_idx_2,S7_R92,cylvit,0.0092517,0.280289,19.3962
acousticrooms_unseen,ListeningRoom_idx_2,S7_R93,cylvit,0.0582313,0.760229,1.38462
acousticrooms_unseen,ListeningRoom_idx_2,S7_R94,cylvit,0.022585,0.0664002,9.46716
acousticrooms_unseen,ListeningRoom_idx_2,S7_R95,cylvit,0.146667,0.328478,0.74935
acousticrooms_unseen,ListeningRoom_idx_2,S7_R96,cylvit,0.0394558,1.45483,9.27381
acousticrooms_unseen,ListeningRoom_idx_2,S7_R97,cylvit,0.0478912,1.68415,9.83939
acousticrooms_unseen,ListeningRoom_idx_2,S7_R98,cylvit,0.0255782,1.25346,20.9189
acousticrooms_unseen,ListeningRoom_idx_2,S7_R99,cylvit,0.0511565,2.38928,24.3371
acousticrooms_unseen,ListeningRoom_idx_2,S7_R100,cylvit,0.0468027,2.89766,9.01569
acousticrooms_unseen,ListeningRoom_idx_2,S8_R1,cylvit,0.00707483,0.428287,9.87603
acousticrooms_unseen,ListeningRoom_idx_2,S8_R2,cylvit,0.0163265,0.112311,42.5455
acousticrooms_unseen,ListeningRoom_idx_2,S8_R3,cylvit,0.0136054,0.617121,30.3824
acousticrooms_unseen,ListeningRoom_idx_2,S8_R4,cylvit,0.000272109,0.34593,3.57338
acousticrooms_unseen,ListeningRoom_idx_2,S8_R5,cylvit,0.0163265,0.559039,11.3444
acousticrooms_unseen,ListeningRoom_idx_2,S8_R6,cylvit,0.0329252,0.260661,14.6995
acousticrooms_unseen,ListeningRoom_idx_2,S8_R7,cylvit,0.0682993,1.61554,14.0282
acousticrooms_unseen,ListeningRoom_idx_2,S8_R8,cylvit,0.0359184,1.01149,13.5989
acousticrooms_unseen,ListeningRoom_idx_2,S8_R9,cylvit,0.0217687,1.16963,17.2345
acousticrooms_unseen,ListeningRoom_idx_2,S8_R10,cylvit,0.114286,1.94944,10.4762
acousticrooms_unseen,ListeningRoom_idx_2,S8_R11,cylvit,0.260952,2.61098,10.4316
acousticrooms_unseen,ListeningRoom_idx_2,S8_R12,cylvit,0.069932,2.25233,18.3708
acousticrooms_unseen,ListeningRoom_idx_2,S8_R13,cylvit,0.04,1.67404,21.5341
acousticrooms_unseen,ListeningRoom_idx_2,S8_R14,cylvit,0.24898,2.59856,10.5987
acousticrooms_unseen,ListeningRoom_idx_2,S8_R15,cylvit,0.113469,2.26933,16.4921
acousticrooms_unseen,ListeningRoom_idx_2,S8_R16,cylvit,0.0367347,1.17249,16.8312
acousticrooms_unseen,ListeningRoom_idx_2,S8_R17,cylvit,0.00598639,0.081988,0.915875
acousticrooms_unseen,ListeningRoom_idx_2,S8_R18,cylvit,0.0726531,0.565521,1.38303
acousticrooms_unseen,ListeningRoom_idx_2,S8_R19,cylvit,0.259048,2.19789,1.45639
acousticrooms_unseen,ListeningRoom_idx_2,S8_R20,cylvit,0.313197,2.20992,3.20481
acousticrooms_unseen,ListeningRoom_idx_2,S8_R21,cylvit,0.34068,2.75732,4.25037
acousticrooms_unseen,ListeningRoom_idx_2,S8_R22,cylvit,0.441088,3.95122,5.54156
acousticrooms_unseen,ListeningRoom_idx_2,S8_R23,cylvit,0.00734694,0.0317419,9.18601
acousticrooms_unseen,ListeningRoom_idx_2,S8_R24,cylvit,0.00653061,0.459442,20.649
acousticrooms_unseen,ListeningRoom_idx_2,S8_R25,cylvit,0.000816327,0.406408,21.1375
acousticrooms_unseen,ListeningRoom_idx_2,S8_R26,cylvit,0.00653061,0.853605,22.0622
acousticrooms_unseen,ListeningRoom_idx_2,S8_R27,cylvit,0.0163265,0.17131,9.22847
acousticrooms_unseen,ListeningRoom_idx_2,S8_R28,cylvit,0.0206803,0.305862,16.7495
acousticrooms_unseen,ListeningRoom_idx_2,S8_R29,cylvit,0.00598639,1.21448,74.2417
acousticrooms_unseen,ListeningRoom_idx_2,S8_R30,cylvit,0.0506122,1.80971,15.3937
acousticrooms_unseen,ListeningRoom_idx_2,S8_R31,cylvit,0.0195918,1.73215,8.72078
acousticrooms_unseen,ListeningRoom_idx_2,S8_R32,cylvit,0.00244898,1.28263,3.66913
acousticrooms_unseen,ListeningRoom_idx_2,S8_R33,cylvit,0.0103401,0.479621,8.6543
acousticrooms_unseen,ListeningRoom_idx_2,S8_R34,cylvit,0.0141497,0.359691,34.1894
acousticrooms_unseen,ListeningRoom_idx_2,S8_R35,cylvit,0.0231293,0.71412,13.5185
acousticrooms_unseen,ListeningRoom_idx_2,S8_R36,cylvit,0.0171429,1.70531,5.6272
acousticrooms_unseen,ListeningRoom_idx_2,S8_R37,cylvit,0.00136054,0.797362,16.6398
acousticrooms_unseen,ListeningRoom_idx_2,S8_R38,cylvit,0.00734694,0.270776,16.8503
acousticrooms_unseen,ListeningRoom_idx_2,S8_R39,cylvit,0.00462585,0.458684,36.128
acousticrooms_unseen,ListeningRoom_idx_2,S8_R40,cylvit,0.0106122,0.576339,30.4197
acousticrooms_unseen,ListeningRoom_idx_2,S8_R41,cylvit,0.0533333,0.223819,15.2521
acousticrooms_unseen,ListeningRoom_idx_2,S8_R42,cylvit,0.00517007,0.47249,2.46523
acousticrooms_unseen,ListeningRoom_idx_2,S8_R43,cylvit,0.0138776,0.572916,34.249
acousticrooms_unseen,ListeningRoom_idx_2,S8_R44,cylvit,0.000816327,0.35298,3.0014
acousticrooms_unseen,ListeningRoom_idx_2,S8_R45,cylvit,0.00544218,0.407473,13.46
acousticrooms_unseen,ListeningRoom_idx_2,S8_R46,cylvit,0.0282993,0.626756,16.3075
acousticrooms_unseen,ListeningRoom_idx_2,S8_R47,cylvit,0.00163265,0.451176,3.416
acousticrooms_unseen,ListeningRoom_idx_2,S8_R48,cylvit,0.00108844,0.209305,22.2324
acousticrooms_unseen,ListeningRoom_idx_2,S8_R49,cylvit,0.0195918,0.0428128,35.4133
acousticrooms_unseen,ListeningRoom_idx_2,S8_R50,cylvit,0.0029932,1.61971,9.58137
acousticrooms_unseen,ListeningRoom_idx_2,S8_R51,cylvit,0.0468027,0.543891,3.67117
acousticrooms_unseen,ListeningRoom_idx_2,S8_R52,cylvit,0.00653061,0.400053,27.7592
acousticrooms_unseen,ListeningRoom_idx_2,S8_R53,cylvit,0.00108844,0.343307,0.415417
acousticrooms_unseen,ListeningRoom_idx_2,S8_R54,cylvit,0.0160544,0.215273,13.6244
acousticrooms_unseen,ListeningRoom_idx_2,S8_R55,cylvit,0.0413605,1.41386,1.4257
acousticrooms_unseen,ListeningRoom_idx_2,S8_R56,cylvit,0.0136054,0.986582,10.9628
acousticrooms_unseen,ListeningRoom_idx_2,S8_R57,cylvit,0.0272109,1.25749,14.214
acousticrooms_unseen,ListeningRoom_idx_2,S8_R58,cylvit,0.311565,2.49358,8.33588
acousticrooms_unseen,ListeningRoom_idx_2,S8_R59,cylvit,0.00163265,0.934495,10.9669
acousticrooms_unseen,ListeningRoom_idx_2,S8_R60,cylvit,0.128163,3.3518,25.3986
acousticrooms_unseen,ListeningRoom_idx_2,S8_R61,cylvit,0.0353741,1.4187,13.5843
acousticrooms_unseen,ListeningRoom_idx_2,S8_R62,cylvit,0.0258503,0.45997,5.06077
acousticrooms_unseen,ListeningRoom_idx_2,S8_R63,cylvit,0.0204082,0.0187171,14.5519
acousticrooms_unseen,ListeningRoom_idx_2,S8_R64,cylvit,0.00816327,0.445436,20.0138
acousticrooms_unseen,ListeningRoom_idx_2,S8_R65,cylvit,0.0261224,1.47995,37.3424
acousticrooms_unseen,ListeningRoom_idx_2,S8_R66,cylvit,0.0062585,0.00737667,15.4186
acousticrooms_unseen,ListeningRoom_idx_2,S8_R67,cylvit,0.0647619,0.581197,7.17767
acousticrooms_unseen,ListeningRoom_idx_2,S8_R68,cylvit,0.0413605,0.615046,12.9333
acousticrooms_unseen,ListeningRoom_idx_2,S8_R69,cylvit,0.0171429,0.308362,7.01754
acousticrooms_unseen,ListeningRoom_idx_2,S8_R70,cylvit,0.0160544,1.50934,12.6265
acousticrooms_unseen,ListeningRoom_idx_2,S8_R71,cylvit,0.158912,2.41574,16.8628
acousticrooms_unseen,ListeningRoom_idx_2,S8_R72,cylvit,0.188027,2.07579,6.55507
acousticrooms_unseen,ListeningRoom_idx_2,S8_R73,cylvit,0.426667,2.40519,4.76854
acousticrooms_unseen,ListeningRoom_idx_2,S8_R74,cylvit,0.105034,2.24912,21.3651
acousticrooms_unseen,ListeningRoom_idx_2,S8_R75,cylvit,0.0707483,2.06485,2.90343
acousticrooms_unseen,ListeningRoom_idx_2,S8_R76,cylvit,0.00462585,0.898599,1.011
acousticrooms_unseen,ListeningRoom_idx_2,S8_R77,cylvit,0.0666667,1.98639,2.75368
acousticrooms_unseen,ListeningRoom_idx_2,S8_R78,cylvit,0.017415,0.56656,14.955
acousticrooms_unseen,ListeningRoom_idx_2,S8_R79,cylvit,0.0130612,0.238149,17.3651
acousticrooms_unseen,ListeningRoom_idx_2,S8_R80,cylvit,0.0506122,1.63109,25.0988
acousticrooms_unseen,ListeningRoom_idx_2,S8_R81,cylvit,0.0179592,0.533187,12.794
acousticrooms_unseen,ListeningRoom_idx_2,S8_R82,cylvit,0.0312925,0.849293,8.08902
acousticrooms_unseen,ListeningRoom_idx_2,S8_R83,cylvit,0.0356463,1.10916,19.2035
acousticrooms_unseen,ListeningRoom_idx_2,S8_R84,cylvit,0.0029932,0.226187,10.0629
acousticrooms_unseen,ListeningRoom_idx_2,S8_R85,cylvit,0.0356463,2.2124,66.6667
acousticrooms_unseen,ListeningRoom_idx_2,S8_R86,cylvit,0.000544218,0.756631,53.1029
acousticrooms_unseen,ListeningRoom_idx_2,S8_R87,cylvit,0.00489796,0.90484,7.00052
acousticrooms_unseen,ListeningRoom_idx_2,S8_R88,cylvit,0.00190476,0.378661,10.2938
acousticrooms_unseen,ListeningRoom_idx_2,S8_R89,cylvit,0.00163265,0.680375,5.84015
acousticrooms_unseen,ListeningRoom_idx_2,S8_R90,cylvit,0.0117007,0.336347,5.51509
acousticrooms_unseen,ListeningRoom_idx_2,S8_R91,cylvit,0.0503401,1.26096,17.8122
acousticrooms_unseen,ListeningRoom_idx_2,S8_R92,cylvit,0.0261224,0.607182,15.4081
acousticrooms_unseen,ListeningRoom_idx_2,S8_R93,cylvit,0.0378231,1.75745,12.4982
acousticrooms_unseen,ListeningRoom_idx_2,S8_R94,cylvit,0.0157823,1.10485,14.6734
acousticrooms_unseen,ListeningRoom_idx_2,S8_R95,cylvit,0.208707,1.82552,8.45414
acousticrooms_unseen,ListeningRoom_idx_2,S8_R96,cylvit,0.0155102,0.8429,14.3611
acousticrooms_unseen,ListeningRoom_idx_2,S8_R97,cylvit,0.00870748,0.461159,4.78714
acousticrooms_unseen,ListeningRoom_idx_2,S8_R98,cylvit,0.0152381,0.785632,24.2691
acousticrooms_unseen,ListeningRoom_idx_2,S8_R99,cylvit,0.00326531,1.14029,58.1906
acousticrooms_unseen,ListeningRoom_idx_2,S8_R100,cylvit,0.00571429,1.6039,49.7715
acousticrooms_unseen,ListeningRoom_idx_2,S9_R1,cylvit,0.0108844,0.0125539,3.30848
acousticrooms_unseen,ListeningRoom_idx_2,S9_R2,cylvit,0.00843537,1.95559,35.2846
acousticrooms_unseen,ListeningRoom_idx_2,S9_R3,cylvit,0.0201361,1.69387,29.9725
acousticrooms_unseen,ListeningRoom_idx_2,S9_R4,cylvit,0.0356463,2.53608,21.7944
acousticrooms_unseen,ListeningRoom_idx_2,S9_R5,cylvit,0.0138776,0.0188971,8.11456
acousticrooms_unseen,ListeningRoom_idx_2,S9_R6,cylvit,0.00435374,0.11892,3.14614
acousticrooms_unseen,ListeningRoom_idx_2,S9_R7,cylvit,0.00761905,0.467838,1.72088
acousticrooms_unseen,ListeningRoom_idx_2,S9_R8,cylvit,0.0190476,0.824069,5.47588
acousticrooms_unseen,ListeningRoom_idx_2,S9_R9,cylvit,0.0310204,1.0526,16.5754
acousticrooms_unseen,ListeningRoom_idx_2,S9_R10,cylvit,0.00761905,0.252587,5.43933
acousticrooms_unseen,ListeningRoom_idx_2,S9_R11,cylvit,0.0062585,0.672904,0.991581
acousticrooms_unseen,ListeningRoom_idx_2,S9_R12,cylvit,0.012517,0.163407,8.0411
acousticrooms_unseen,ListeningRoom_idx_2,S9_R13,cylvit,0.0092517,0.298245,15.3961
acousticrooms_unseen,ListeningRoom_idx_2,S9_R14,cylvit,0.000544218,0.281684,11.3324
acousticrooms_unseen,ListeningRoom_idx_2,S9_R15,cylvit,0.00897959,0.539904,5.59785
acousticrooms_unseen,ListeningRoom_idx_2,S9_R16,cylvit,0.00789116,0.567211,3.43819
acousticrooms_unseen,ListeningRoom_idx_2,S9_R17,cylvit,0.0106122,0.590209,4.59078
acousticrooms_unseen,ListeningRoom_idx_2,S9_R18,cylvit,0.0165986,0.351872,4.64095
acousticrooms_unseen,ListeningRoom_idx_2,S9_R19,cylvit,0.0269388,0.723538,1.2538
acousticrooms_unseen,ListeningRoom_idx_2,S9_R20,cylvit,0.0261224,0.567237,1.10301
acousticrooms_unseen,ListeningRoom_idx_2,S9_R21,cylvit,0.0133333,0.349528,9.58567
acousticrooms_unseen,ListeningRoom_idx_2,S9_R22,cylvit,0.0710204,1.20917,5.69476
acousticrooms_unseen,ListeningRoom_idx_2,S9_R23,cylvit,0.0117007,0.328217,9.91214
acousticrooms_unseen,ListeningRoom_idx_2,S9_R24,cylvit,0.00326531,0.436363,3.05164
acousticrooms_unseen,ListeningRoom_idx_2,S9_R25,cylvit,0.0198639,0.983844,11.4414
acousticrooms_unseen,ListeningRoom_idx_2,S9_R26,cylvit,0.00517007,0.0400352,0.427465
acousticrooms_unseen,ListeningRoom_idx_2,S9_R27,cylvit,0.0119728,0.70895,13.7892
acousticrooms_unseen,ListeningRoom_idx_2,S9_R28,cylvit,0.0171429,0.263954,0.474834
acousticrooms_unseen,ListeningRoom_idx_2,S9_R29,cylvit,0.0185034,0.721872,36.6465
acousticrooms_unseen,ListeningRoom_idx_2,S9_R30,cylvit,0.0389116,0.312974,6.92698
acousticrooms_unseen,ListeningRoom_idx_2,S9_R31,cylvit,0.0302041,0.707268,9.90443
acousticrooms_unseen,ListeningRoom_idx_2,S9_R32,cylvit,0.00326531,1.09739,37.6665
acousticrooms_unseen,ListeningRoom_idx_2,S9_R33,cylvit,0.0119728,1.89804,48.1078
acousticrooms_unseen,ListeningRoom_idx_2,S9_R34,cylvit,0.010068,2.685,71.6862
acousticrooms_unseen,ListeningRoom_idx_2,S9_R35,cylvit,0.0119728,1.77615,42.1856
acousticrooms_unseen,ListeningRoom_idx_2,S9_R36,cylvit,0.00870748,1.2263,18.3558
acousticrooms_unseen,ListeningRoom_idx_2,S9_R37,cylvit,0.00163265,1.42262,19.4346
acousticrooms_unseen,ListeningRoom_idx_2,S9_R38,cylvit,0.0176871,0.741271,54.2892
acousticrooms_unseen,ListeningRoom_idx_2,S9_R39,cylvit,0.0312925,2.34916,85.0724
acousticrooms_unseen,ListeningRoom_idx_2,S9_R40,cylvit,0.0130612,1.29912,49.7081
acousticrooms_unseen,ListeningRoom_idx_2,S9_R41,cylvit,0.0182313,0.927564,19.0729
acousticrooms_unseen,ListeningRoom_idx_2,S9_R42,cylvit,0.0307483,2.15976,8.96065
acousticrooms_unseen,ListeningRoom_idx_2,S9_R43,cylvit,0.0062585,1.65106,32.0429
acousticrooms_unseen,ListeningRoom_idx_2,S9_R44,cylvit,0.0155102,2.35028,71.859
acousticrooms_unseen,ListeningRoom_idx_2,S9_R45,cylvit,0.0144218,3.39652,75.0633
acousticrooms_unseen,ListeningRoom_idx_2,S9_R46,cylvit,0.00598639,2.02957,42.071
acousticrooms_unseen,ListeningRoom_idx_2,S9_R47,cylvit,0.0179592,2.88262,80.4604
acousticrooms_unseen,ListeningRoom_idx_2,S9_R48,cylvit,0.00544218,1.89992,35.1074
acousticrooms_unseen,ListeningRoom_idx_2,S9_R49,cylvit,0,1.4213,48.0318
acousticrooms_unseen,ListeningRoom_idx_2,S9_R50,cylvit,0.00952381,1.52911,32.9894
acousticrooms_unseen,ListeningRoom_idx_2,S9_R51,cylvit,0.0062585,1.06256,19.3663
acousticrooms_unseen,ListeningRoom_idx_2,S9_R52,cylvit,0.0190476,2.59007,43.239
acousticrooms_unseen,ListeningRoom_idx_2,S9_R53,cylvit,0.0136054,1.41248,33.4365
acousticrooms_unseen,ListeningRoom_idx_2,S9_R54,cylvit,0.00734694,0.266802,5.08065
acousticrooms_unseen,ListeningRoom_idx_2,S9_R55,cylvit,0.0372789,1.34345,10.6085
acousticrooms_unseen,ListeningRoom_idx_2,S9_R56,cylvit,0.012517,1.14159,3.71599
acousticrooms_unseen,ListeningRoom_idx_2,S9_R57,cylvit,0.0127891,1.1378,2.98901
acousticrooms_unseen,ListeningRoom_idx_2,S9_R58,cylvit,0.0176871,0.619861,5.64815
acousticrooms_unseen,ListeningRoom_idx_2,S9_R59,cylvit,0.0146939,0.351512,12.8717
acousticrooms_unseen,ListeningRoom_idx_2,S9_R60,cylvit,0.0195918,1.16133,0.414304
acousticrooms_unseen,ListeningRoom_idx_2,S9_R61,cylvit,0.0179592,1.05445,2.78021
acousticrooms_unseen,ListeningRoom_idx_2,S9_R62,cylvit,0.00598639,0.789553,25.8527
acousticrooms_unseen,ListeningRoom_idx_2,S9_R63,cylvit,0.00326531,1.93403,42.2086
acousticrooms_unseen,ListeningRoom_idx_2,S9_R64,cylvit,0.0258503,1.85275,32.2679
acousticrooms_unseen,ListeningRoom_idx_2,S9_R65,cylvit,0.00979592,1.79826,39.0073
acousticrooms_unseen,ListeningRoom_idx_2,S9_R66,cylvit,0.0242177,0.441047,20.83
acousticrooms_unseen,ListeningRoom_idx_2,S9_R67,cylvit,0.0356463,2.47153,16.2517
acousticrooms_unseen,ListeningRoom_idx_2,S9_R68,cylvit,0.069932,3.26335,8.39056
acousticrooms_unseen,ListeningRoom_idx_2,S9_R69,cylvit,0.0508844,2.39519,0.156924
acousticrooms_unseen,ListeningRoom_idx_2,S9_R70,cylvit,0.0141497,2.08542,39.8659
acousticrooms_unseen,ListeningRoom_idx_2,S9_R71,cylvit,0.0408163,1.08799,1.96464
acousticrooms_unseen,ListeningRoom_idx_2,S9_R72,cylvit,0.0408163,0.731651,5.83549
acousticrooms_unseen,ListeningRoom_idx_2,S9_R73,cylvit,0.0277551,0.147172,10.0268
acousticrooms_unseen,ListeningRoom_idx_2,S9_R74,cylvit,0.0144218,1.24832,0.30656
acousticrooms_unseen,ListeningRoom_idx_2,S9_R75,cylvit,0.0234014,1.61582,12.2417
acousticrooms_unseen,ListeningRoom_idx_2,S9_R76,cylvit,0.00136054,0.0629163,4.17128
acousticrooms_unseen,ListeningRoom_idx_2,S9_R77,cylvit,0.0092517,0.728531,9.73127
acousticrooms_unseen,ListeningRoom_idx_2,S9_R78,cylvit,0.00734694,0.535638,2.94641
acousticrooms_unseen,ListeningRoom_idx_2,S9_R79,cylvit,0.0204082,0.761043,67.5067
acousticrooms_unseen,ListeningRoom_idx_2,S9_R80,cylvit,0.0152381,0.518658,56.3391
acousticrooms_unseen,ListeningRoom_idx_2,S9_R81,cylvit,0.0136054,0.319993,29.7306
acousticrooms_unseen,ListeningRoom_idx_2,S9_R82,cylvit,0.00353741,0.690734,1.81768
acousticrooms_unseen,ListeningRoom_idx_2,S9_R83,cylvit,0.00408163,0.319449,0.539683
acousticrooms_unseen,ListeningRoom_idx_2,S9_R84,cylvit,0.0214966,0.903478,8.86076
acousticrooms_unseen,ListeningRoom_idx_2,S9_R85,cylvit,0.0029932,0.180458,30.3576
acousticrooms_unseen,ListeningRoom_idx_2,S9_R86,cylvit,0.000544218,0.0743854,24.5806
acousticrooms_unseen,ListeningRoom_idx_2,S9_R87,cylvit,0.00598639,0.153558,12.6466
acousticrooms_unseen,ListeningRoom_idx_2,S9_R88,cylvit,0.0127891,1.29738,8.23856
acousticrooms_unseen,ListeningRoom_idx_2,S9_R89,cylvit,0.0168707,0.364172,3.71466
acousticrooms_unseen,ListeningRoom_idx_2,S9_R90,cylvit,0.0402721,1.1722,15.2927
acousticrooms_unseen,ListeningRoom_idx_2,S9_R91,cylvit,0.0108844,0.349326,8.28488
acousticrooms_unseen,ListeningRoom_idx_2,S9_R92,cylvit,0.0312925,1.19092,2.13516
acousticrooms_unseen,ListeningRoom_idx_2,S9_R93,cylvit,0.032381,1.48498,6.93465
acousticrooms_unseen,ListeningRoom_idx_2,S9_R94,cylvit,0.00979592,0.46779,4.71307
acousticrooms_unseen,ListeningRoom_idx_2,S9_R95,cylvit,0.0361905,1.46709,4.23606
acousticrooms_unseen,ListeningRoom_idx_2,S9_R96,cylvit,0.0231293,0.677066,21.4037
acousticrooms_unseen,ListeningRoom_idx_2,S9_R97,cylvit,0.00653061,0.655223,32.6189
acousticrooms_unseen,ListeningRoom_idx_2,S9_R98,cylvit,0,0.199312,12.8817
acousticrooms_unseen,ListeningRoom_idx_2,S9_R99,cylvit,0.0029932,0.00712514,29.7364
acousticrooms_unseen,ListeningRoom_idx_2,S9_R100,cylvit,0.0228571,2.03025,14.2035
acousticrooms_unseen,ListeningRoom_idx_2,S10_R1,cylvit,0.0155102,0.994174,9.51603
acousticrooms_unseen,ListeningRoom_idx_2,S10_R2,cylvit,0.0217687,0.897359,24.9313
acousticrooms_unseen,ListeningRoom_idx_2,S10_R3,cylvit,0.0176871,0.0211954,9.80184
acousticrooms_unseen,ListeningRoom_idx_2,S10_R4,cylvit,0.00435374,0.89862,0.195313
acousticrooms_unseen,ListeningRoom_idx_2,S10_R5,cylvit,0.00680272,0.145029,7.72144
acousticrooms_unseen,ListeningRoom_idx_2,S10_R6,cylvit,0.0206803,0.0439835,9.11192
acousticrooms_unseen,ListeningRoom_idx_2,S10_R7,cylvit,0.017415,0.792097,0.380228
acousticrooms_unseen,ListeningRoom_idx_2,S10_R8,cylvit,0.0155102,0.376794,13.5097
acousticrooms_unseen,ListeningRoom_idx_2,S10_R9,cylvit,0.000544218,0.0930703,6.91022
acousticrooms_unseen,ListeningRoom_idx_2,S10_R10,cylvit,0.0307483,0.905911,1.1685
acousticrooms_unseen,ListeningRoom_idx_2,S10_R11,cylvit,0.00979592,1.88585,6.36418
acousticrooms_unseen,ListeningRoom_idx_2,S10_R12,cylvit,0.0277551,1.2206,5.64238
acousticrooms_unseen,ListeningRoom_idx_2,S10_R13,cylvit,0.0092517,0.928839,8.45847
acousticrooms_unseen,ListeningRoom_idx_2,S10_R14,cylvit,0.00353741,1.47257,11.3358
acousticrooms_unseen,ListeningRoom_idx_2,S10_R15,cylvit,0.0443537,0.454719,5.34049
acousticrooms_unseen,ListeningRoom_idx_2,S10_R16,cylvit,0.00571429,1.33704,55.3473
acousticrooms_unseen,ListeningRoom_idx_2,S10_R17,cylvit,0.0220408,1.89037,29.7399
acousticrooms_unseen,ListeningRoom_idx_2,S10_R18,cylvit,0.00789116,1.07761,20.782
acousticrooms_unseen,ListeningRoom_idx_2,S10_R19,cylvit,0.00897959,1.7184,18.9581
acousticrooms_unseen,ListeningRoom_idx_2,S10_R20,cylvit,0.0106122,1.58382,16.9579
acousticrooms_unseen,ListeningRoom_idx_2,S10_R21,cylvit,0.0416327,1.79899,7.39253
acousticrooms_unseen,ListeningRoom_idx_2,S10_R22,cylvit,0.000544218,0.681326,2.53557
acousticrooms_unseen,ListeningRoom_idx_2,S10_R23,cylvit,0.00353741,1.37243,26.4921
acousticrooms_unseen,ListeningRoom_idx_2,S10_R24,cylvit,0.0114286,0.719343,39.2785
acousticrooms_unseen,ListeningRoom_idx_2,S10_R25,cylvit,0.00435374,1.19131,24.2582
acousticrooms_unseen,ListeningRoom_idx_2,S10_R26,cylvit,0.0141497,1.25584,9.3147
acousticrooms_unseen,ListeningRoom_idx_2,S10_R27,cylvit,0.0318367,1.47648,13.0709
acousticrooms_unseen,ListeningRoom_idx_2,S10_R28,cylvit,0.0092517,1.45023,3.19149
acousticrooms_unseen,ListeningRoom_idx_2,S10_R29,cylvit,0.00789116,0.288649,4.21604
acousticrooms_unseen,ListeningRoom_idx_2,S10_R30,cylvit,0.0356463,0.510838,0.844595
acousticrooms_unseen,ListeningRoom_idx_2,S10_R31,cylvit,0.0111565,1.09781,12.7689
acousticrooms_unseen,ListeningRoom_idx_2,S10_R32,cylvit,0.00952381,0.974909,0.388954
acousticrooms_unseen,ListeningRoom_idx_2,S10_R33,cylvit,0.000272109,1.05017,19.9466
acousticrooms_unseen,ListeningRoom_idx_2,S10_R34,cylvit,0.000272109,1.73107,22.3774
acousticrooms_unseen,ListeningRoom_idx_2,S10_R35,cylvit,0.0508844,0.343783,4.26347
acousticrooms_unseen,ListeningRoom_idx_2,S10_R36,cylvit,0.0198639,0.152156,4.50085
acousticrooms_unseen,ListeningRoom_idx_2,S10_R37,cylvit,0.00489796,0.201807,10.7436
acousticrooms_unseen,ListeningRoom_idx_2,S10_R38,cylvit,0.00163265,1.48741,9.13706
acousticrooms_unseen,ListeningRoom_idx_2,S10_R39,cylvit,0.0130612,0.951236,2.43002
acousticrooms_unseen,ListeningRoom_idx_2,S10_R40,cylvit,0.010068,1.59983,11.3836
acousticrooms_unseen,ListeningRoom_idx_2,S10_R41,cylvit,0.00380952,0.291163,2.20207
acousticrooms_unseen,ListeningRoom_idx_2,S10_R42,cylvit,0.0315646,1.23288,2.14863
acousticrooms_unseen,ListeningRoom_idx_2,S10_R43,cylvit,0.00136054,0.559971,8.11966
acousticrooms_unseen,ListeningRoom_idx_2,S10_R44,cylvit,0.00326531,0.279877,61.8956
acousticrooms_unseen,ListeningRoom_idx_2,S10_R45,cylvit,0.0487075,0.572557,39.9898
acousticrooms_unseen,ListeningRoom_idx_2,S10_R46,cylvit,0.0146939,1.95861,21.9731
acousticrooms_unseen,ListeningRoom_idx_2,S10_R47,cylvit,0.00517007,1.11119,23.1299
